DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/14/2016,12:45,QUEENS,11434,40.6561603,-73.7673526,"(40.6561603, -73.7673526)",ROCKAWAY BOULEVARD              ,BREWER BOULEVARD                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441731,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:45,QUEENS,11413,40.6642655,-73.7489845,"(40.6642655, -73.7489845)",                                ,                                ,143-45 229 STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441730,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:45,QUEENS,11354,40.7663753,-73.8150825,"(40.7663753, -73.8150825)",                                ,                                ,150-02 35 AVENUE                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442761,PASSENGER VEHICLE,OTHER,,,
05/14/2016,12:45,BROOKLYN,11224,40.5800455,-73.9855461,"(40.5800455, -73.9855461)",                                ,                                ,3088 CROPSEY AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442377,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:45,BROOKLYN,11223,40.5844564,-73.9709535,"(40.5844564, -73.9709535)",                                ,                                ,2681 WEST 2 STREET                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3442378,PASSENGER VEHICLE,,,,
05/14/2016,12:37,MANHATTAN,10012,40.7203211,-73.9940403,"(40.7203211, -73.9940403)",BOWERY                          ,DELANCEY STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441919,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:35,BROOKLYN,11201,40.696197,-73.9887629,"(40.696197, -73.9887629)",TILLARY STREET                  ,ADAMS STREET                    ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3441248,PASSENGER VEHICLE,,,,
05/14/2016,12:35,QUEENS,11354,40.7625609,-73.8317344,"(40.7625609, -73.8317344)",                                ,                                ,36-08 MAIN STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442760,PASSENGER VEHICLE,,,,
05/14/2016,12:35,BROOKLYN,11233,40.6812951,-73.9150955,"(40.6812951, -73.9150955)",                                ,                                ,362 MARION STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443988,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:30,BROOKLYN,11220,40.6394811,-74.0161675,"(40.6394811, -74.0161675)",5 AVENUE                        ,60 STREET                       ,                                        ,2,0,2,0,0,0,0,0,Unspecified,,,,,3442483,,,,,
05/14/2016,12:30,MANHATTAN,10034,40.8657971,-73.9199975,"(40.8657971, -73.9199975)",WEST 207 STREET                 ,SHERMAN AVENUE                  ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3442133,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:30,BROOKLYN,11214,40.6161323,-74.0009977,"(40.6161323, -74.0009977)",                                ,                                ,7521 16 AVENUE                          ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3443244,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:30,,,,,,LIBERTY AVENUE                  ,VANWYCK EXPRESSWAY              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441756,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:30,,,40.8940586,-73.8624704,"(40.8940586, -73.8624704)",EAST 233 STREET                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442251,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:30,,,,,,                                ,                                ,HYLAN BOULEVARD                         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:30,QUEENS,11420,40.6668627,-73.8044903,"(40.6668627, -73.8044903)",NORTH CONDUIT AVENUE            ,134 PLACE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441753,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
05/14/2016,12:30,BRONX,10472,40.831288,-73.8817243,"(40.831288, -73.8817243)",EVERGREEN AVENUE                ,BRONX RIVER AVENUE              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443838,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:25,BRONX,10456,40.8387216,-73.9137706,"(40.8387216, -73.9137706)",GRAND CONCOURSE                 ,EAST 170 STREET                 ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3441535,PASSENGER VEHICLE,OTHER,,,
05/14/2016,12:20,STATEN ISLAND,10309,40.5262662,-74.2015265,"(40.5262662, -74.2015265)",SEGUINE AVENUE                  ,AMBOY ROAD                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442930,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:16,BRONX,10465,40.8463542,-73.8239865,"(40.8463542, -73.8239865)",DWIGHT PLACE                    ,AMPERE AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457679,PASSENGER VEHICLE,,,,
05/14/2016,12:15,,,,,,156 AVENUE                      ,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441754,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,12:15,STATEN ISLAND,10312,40.5449974,-74.1612124,"(40.5449974, -74.1612124)",                                ,                                ,4385 AMBOY ROAD                         ,0,0,0,0,0,0,0,0,Unspecified,,,,,3441851,PASSENGER VEHICLE,,,,
05/14/2016,12:15,MANHATTAN,10023,40.778366,-73.983154,"(40.778366, -73.983154)",,,228       WEST 71 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3671730,SPORT UTILITY / STATION WAGON,,,,
05/14/2016,12:15,BROOKLYN,11216,40.6795609,-73.9483642,"(40.6795609, -73.9483642)",                                ,                                ,148 HERKIMER STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442541,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
05/14/2016,12:10,MANHATTAN,10019,40.7667145,-73.9828775,"(40.7667145, -73.9828775)",WEST 57 STREET                  ,8 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443026,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:05,BROOKLYN,11237,40.6946866,-73.911108,"(40.6946866, -73.911108)",CORNELIA STREET                 ,KNICKERBOCKER AVENUE            ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441679,PASSENGER VEHICLE,,,,
05/14/2016,12:02,BROOKLYN,11217,40.6878706,-73.9783472,"(40.6878706, -73.9783472)",FULTON STREET                   ,ASHLAND PLACE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441687,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,,,40.5858421,-73.9378751,"(40.5858421, -73.9378751)",NOSTRAND AVENUE                 ,                                ,                                        ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3441563,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,,,40.7894677,-73.78603,"(40.7894677, -73.78603)",THROGS NECK BRIDGE              ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441800,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,QUEENS,11435,40.7046869,-73.8168261,"(40.7046869, -73.8168261)",                                ,                                ,87-07 VANWYCK EXPRESSWAY                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442713,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,QUEENS,11432,40.7095327,-73.7963937,"(40.7095327, -73.7963937)",166 STREET                      ,HILLSIDE AVENUE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3442709,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,12:00,QUEENS,11372,40.7487845,-73.8934018,"(40.7487845, -73.8934018)",                                ,                                ,72-20 37 AVENUE                         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444593,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,QUEENS,11103,40.7675578,-73.9119999,"(40.7675578, -73.9119999)",                                ,                                ,25-35 STEINWAY STREET                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441377,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,QUEENS,11101,40.7446174,-73.9485989,"(40.7446174, -73.9485989)",JACKSON AVE                     ,47 AVE                          ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441796,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,MANHATTAN,10025,40.7940317,-73.9763046,"(40.7940317, -73.9763046)",WEST 93 STREET                  ,RIVERSIDE DRIVE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443080,PASSENGER VEHICLE,OTHER,,,
05/14/2016,12:00,MANHATTAN,10002,40.7183881,-73.9854367,"(40.7183881, -73.9854367)",                                ,                                ,101 CLINTON STREET                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441934,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,12:00,BROOKLYN,11233,40.6812951,-73.9150955,"(40.6812951, -73.9150955)",                                ,                                ,362 MARION STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441588,PASSENGER VEHICLE,OTHER,,,
05/14/2016,12:00,BRONX,10469,40.8799861,-73.8418086,"(40.8799861, -73.8418086)",                                ,                                ,3660 BOSTON ROAD                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:59,BROOKLYN,11217,40.6786998,-73.9757508,"(40.6786998, -73.9757508)",PARK PLACE                      ,6 AVENUE                        ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3441674,PASSENGER VEHICLE,,,,
05/14/2016,11:59,,,,,,CLINTON STREET                  ,WILLIAMSBURG BRIDGE             ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441936,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:55,,,40.6626671,-73.9989308,"(40.6626671, -73.9989308)",23 STREET                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3445036,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
05/14/2016,11:50,,,,,,PELHAM PARKWAY                  ,                                ,                                        ,4,0,0,0,0,0,4,0,Unspecified,Unspecified,Unspecified,,,3443179,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,11:50,BROOKLYN,11211,40.7141041,-73.94903,"(40.7141041, -73.94903)",                                ,                                ,593 METROPOLITAN AVENUE                 ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3442605,PASSENGER VEHICLE,MOTORCYCLE,,,
05/14/2016,11:50,QUEENS,11103,40.7673561,-73.9176933,"(40.7673561, -73.9176933)",34 STREET                       ,28 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441376,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
05/14/2016,11:42,MANHATTAN,10023,40.7779294,-73.9820802,"(40.7779294, -73.9820802)",BROADWAY                        ,WEST 71 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441490,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:40,MANHATTAN,10002,40.7201125,-73.9933874,"(40.7201125, -73.9933874)",                                ,                                ,9 DELANCEY STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441918,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:37,,,,,,QUEENSBORO BRIDGE               ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442048,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
05/14/2016,11:33,,,40.667076,-73.78266,"(40.667076, -73.78266)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443587,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:30,BRONX,10451,40.8185601,-73.9273161,"(40.8185601, -73.9273161)",GRAND CONCOURSE                 ,EAST 149 STREET                 ,                                        ,2,0,1,0,0,0,1,0,Unspecified,Unspecified,,,,3442160,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:30,MANHATTAN,10002,40.7112488,-73.98445,"(40.7112488, -73.98445)",                                ,                                ,605 WATER STREET                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3441933,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,11:30,QUEENS,11432,40.7033417,-73.8002032,"(40.7033417, -73.8002032)",JAMAICA AVENUE                  ,PARSONS BOULEVARD               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444114,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:30,BROOKLYN,11220,40.6417459,-74.0138151,"(40.6417459, -74.0138151)",56 STREET                       ,5 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442484,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:20,,,40.7354267,-73.8446465,"(40.7354267, -73.8446465)",LIE                             ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442823,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:20,BRONX,10469,40.8641651,-73.8433972,"(40.8641651, -73.8433972)",                                ,                                ,2551 EASTCHESTER ROAD                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442335,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:20,BRONX,10451,40.8252704,-73.9146263,"(40.8252704, -73.9146263)",                                ,                                ,910 COURTLANDT AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3445607,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:15,,,,,,                                ,                                ,2301 RICHMOND AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3441839,PASSENGER VEHICLE,,,,
05/14/2016,11:10,STATEN ISLAND,10306,40.5765028,-74.1036882,"(40.5765028, -74.1036882)",HYLAN BOULEVARD                 ,LINCOLN AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442921,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:10,MANHATTAN,10022,40.7635887,-73.9714096,"(40.7635887, -73.9714096)",EAST 59 STREET                  ,MADISON AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443052,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:10,MANHATTAN,10022,40.7629631,-73.9718684,"(40.7629631, -73.9718684)",EAST 58 STREET                  ,MADISON AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448150,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:08,BROOKLYN,11201,40.6867277,-73.9904664,"(40.6867277, -73.9904664)",SMITH STREET                    ,BERGEN STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:06,MANHATTAN,10006,40.7094319,-74.0149545,"(40.7094319, -74.0149545)",WEST STREET                     ,CARLISLE STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442935,PASSENGER VEHICLE,VAN,,,
05/14/2016,11:05,,,,,,                                ,                                ,JAMAICA AVENUE                          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:00,,,40.6924592,-73.7268654,"(40.6924592, -73.7268654)",LINDEN BOULEVARD                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3441729,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:00,,,,,,125 STREET AND 2ND AVENUE       ,                                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3443103,PASSENGER VEHICLE,,,,
05/14/2016,11:00,,,,,,                                ,HENRY HUDSON PARKWAY            ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3444343,PICK-UP TRUCK,BICYCLE,,,
05/14/2016,11:00,,,,,,BAY PARKWAY                     ,SHORE PARKWAY                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443243,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,11:00,MANHATTAN,10021,40.7724634,-73.964936,"(40.7724634, -73.964936)",EAST 73 STREET                  ,MADISON AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442049,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:50,MANHATTAN,10031,40.8247039,-73.9442698,"(40.8247039, -73.9442698)",SAINT NICHOLAS AVENUE           ,WEST 146 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442105,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:46,MANHATTAN,10001,40.7484001,-73.9999386,"(40.7484001, -73.9999386)",WEST 26 STREET                  ,9 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3447756,PASSENGER VEHICLE,OTHER,,,
05/14/2016,10:40,STATEN ISLAND,10306,40.5569501,-74.1388499,"(40.5569501, -74.1388499)",AMBOY ROAD                      ,BAY TERRACE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3444269,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,10:40,QUEENS,11418,40.6968878,-73.8419473,"(40.6968878, -73.8419473)",                                ,                                ,86-16 106 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441699,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:30,MANHATTAN,10011,40.7464925,-74.0013245,"(40.7464925, -74.0013245)",9 AVENUE                        ,WEST 23 STREET                  ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3443725,PASSENGER VEHICLE,,,,
05/14/2016,10:30,BROOKLYN,11249,40.7186369,-73.9590084,"(40.7186369, -73.9590084)",BERRY STREET                    ,NORTH 7 STREET                  ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3442604,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:30,QUEENS,11355,40.7499862,-73.8184231,"(40.7499862, -73.8184231)",                                ,                                ,46-31 KISSENA BOULEVARD                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442759,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:30,BROOKLYN,11209,40.6114093,-74.0330417,"(40.6114093, -74.0330417)",                                ,                                ,447 101 STREET                          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441573,OTHER,,,,
05/14/2016,10:25,BROOKLYN,11203,40.6500483,-73.9312116,"(40.6500483, -73.9312116)",EAST 49 STREET                  ,SNYDER AVENUE                   ,                                        ,2,0,2,0,0,0,0,0,Unspecified,,,,,3443290,PASSENGER VEHICLE,,,,
05/14/2016,10:25,MANHATTAN,10065,40.7605353,-73.9583509,"(40.7605353, -73.9583509)",EAST 62 STREET                  ,YORK AVENUE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448301,PASSENGER VEHICLE,OTHER,,,
05/14/2016,10:23,BROOKLYN,11234,40.6264564,-73.9179932,"(40.6264564, -73.9179932)",RALPH AVENUE                    ,AVENUE K                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442432,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:20,,,,,,DELANCEY STRRET                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3445833,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/14/2016,10:14,,,,,,MAJOR DEEGAN EXPRESSWAY         ,WILLIS AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442155,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
05/14/2016,10:00,QUEENS,11414,40.6675904,-73.8526038,"(40.6675904, -73.8526038)",82 STREET                       ,151 AVENUE                      ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3441752,PASSENGER VEHICLE,,,,
05/14/2016,10:00,MANHATTAN,10019,40.7692262,-73.984765,"(40.7692262, -73.984765)",WEST 59 STREET                  ,9 AVENUE                        ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3443024,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:00,,,40.7549013,-73.7454772,"(40.7549013, -73.7454772)",495I                            ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441806,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:00,QUEENS,11106,40.7646377,-73.9240466,"(40.7646377, -73.9240466)",                                ,                                ,30-15 31 AVE                            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442863,PASSENGER VEHICLE,OTHER,,,
05/14/2016,10:00,MANHATTAN,10001,40.7472771,-73.9896169,"(40.7472771, -73.9896169)",AVENUE OF THE AMERICAS          ,WEST 30 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441973,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,10:00,BROOKLYN,11214,40.6046889,-73.9909715,"(40.6046889, -73.9909715)",                                ,                                ,8100 BAY PARKWAY                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3443242,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,0:58,,,,,,                                ,                                ,229 PORT RICHMOND AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441409,PASSENGER VEHICLE,OTHER,,,
05/14/2016,18:45,BROOKLYN,11236,40.6329899,-73.8954026,"(40.6329899, -73.8954026)",AVENUE N                        ,MATTHEWS PLACE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442457,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:42,MANHATTAN,10016,40.7466818,-73.9744953,"(40.7466818, -73.9744953)",EAST 37 STREET                  ,2 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441474,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:40,MANHATTAN,10019,40.7677437,-73.9821119,"(40.7677437, -73.9821119)",8 AVENUE                        ,COLUMBUS CIRCLE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3448140,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:35,,,,,,                                ,                                ,2655 RICHMOND AVE                       ,1,0,1,0,0,0,0,0,Unspecified,,,,,3441842,PASSENGER VEHICLE,,,,
05/14/2016,18:30,,,40.6929384,-73.8777598,"(40.6929384, -73.8777598)",CYPRESS HILLS STREET            ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3442656,PASSENGER VEHICLE,MOTORCYCLE,,,
05/14/2016,18:30,,,,,,                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3443093,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,BROOKLYN,11234,40.6131189,-73.9252455,"(40.6131189, -73.9252455)",EAST 51 STREET                  ,AVENUE S                        ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3442440,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,,,,,,                                ,95                              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441552,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,QUEENS,11378,40.7263179,-73.9017828,"(40.7263179, -73.9017828)",BORDEN AVENUE                   ,64 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442658,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,QUEENS,11102,40.7681128,-73.9203314,"(40.7681128, -73.9203314)",31 ST                           ,28 RD                           ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441827,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,QUEENS,11101,40.7530285,-73.9216199,"(40.7530285, -73.9216199)",NORTHERN BOULEVARD              ,42 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441826,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,MANHATTAN,10027,40.8156907,-73.9582947,"(40.8156907, -73.9582947)",BROADWAY                        ,WEST 125 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3442094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,MANHATTAN,10018,40.7589782,-73.9939358,"(40.7589782, -73.9939358)",WEST 42 STREET                  ,DYER AVENUE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3444300,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/14/2016,18:30,MANHATTAN,10001,40.7489047,-73.9896744,"(40.7489047, -73.9896744)",                                ,                                ,126 WEST 32ND STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3441976,PASSENGER VEHICLE,,,,
05/14/2016,18:30,BROOKLYN,11207,40.6592762,-73.8889963,"(40.6592762, -73.8889963)",LINDEN BOULEVARD                ,VERMONT STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3441624,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
